id,block,trial,trcond,coh,dir,error,RT,MT,outcome,SoA
4,9,22,1,1,-1,99,, , ,
4,9,23,3,2,-1,0,496,358,50,
4,9,24,1,1,-1,0,585,327,75,
4,9,25,1,1,-1,0,490,313,25,
4,9,26,1,1,1,0,688,315,100,96.2
4,9,27,3,2,1,0,496,259,100,66.7
4,9,28,1,1,1,0,653,270,75,
4,9,29,3,2,1,0,527,367,100,
4,9,30,2,2,-1,0,476,381,25,
4,10,1,1,1,-1,1,511,414,100,
4,10,2,3,2,-1,0,485,453,50,
4,10,3,1,1,-1,0,485,543,25,
4,10,4,1,1,1,99,, , ,
4,10,5,1,1,-1,99,, , ,
4,10,6,1,1,1,0,588,205,25,
4,10,7,1,1,1,0,528,698,50,
4,10,8,3,2,1,0,615,348,25,
4,10,9,1,1,1,0,622,430,25,29.3
4,10,10,1,1,1,1,577,725,25,
4,10,11,1,1,1,0,495,241,75,83.2
4,10,12,3,2,-1,99,, , ,
4,10,13,3,2,1,0,630,245,100,93.8
4,10,14,2,2,-1,0,400,567,50,52.2
4,10,15,2,2,-1,0,555,413,50,
4,10,16,3,2,1,0,550,447,50,72.2
4,10,17,1,1,1,0,556,244,100,
4,10,18,1,1,1,0,619,239,100,95.5
4,10,19,1,1,1,99,, , ,
4,10,20,1,1,-1,1,467,207,75,
4,10,21,1,1,1,0,529,490,75,86.3
4,10,22,1,1,1,0,642,185,25,
4,10,23,1,1,-1,0,565,291,50,
4,10,24,1,1,1,0,513,380,100,
4,10,25,3,2,-1,0,444,499,50,24.3
4,10,26,1,1,-1,0,469,658,50,
4,10,27,3,2,1,1,599,328,50,46
4,10,28,1,1,1,1,441,601,50,41.7
4,10,29,1,1,1,99,, , ,
4,10,30,1,1,1,0,550,315,50,47
4,11,1,2,2,-1,0,516,302,25,
4,11,2,1,1,1,0,495,319,100,
4,11,3,2,2,-1,0,376,556,100,91.7
4,11,4,3,2,-1,0,455,226,100,
4,11,6,1,1,1,0,487,544,100,
4,11,7,1,1,1,0,612,359,25,
4,11,8,1,1,-1,0,517,237,100,89.2
4,11,9,1,1,-1,99,, , ,
4,11,10,1,1,1,99,, , ,
4,11,11,1,1,1,0,556,381,50,35.5
4,11,12,3,2,-1,0,460,410,50,
4,11,13,3,2,-1,0,408,286,50,19
4,11,14,3,2,1,99,, , ,
4,11,15,1,1,1,0,613,225,50,67.2
4,11,16,1,1,-1,99,, , ,
4,11,17,1,1,1,0,390,221,100,
4,11,18,1,1,1,0,477,193,75,
4,11,19,3,2,-1,0,566,356,75,87
4,11,20,1,1,1,1,494,864,100,91
4,11,21,1,1,1,0,481,305,100,97
4,11,22,1,1,1,0,504,595,50,
4,11,23,3,2,-1,0,404,292,50,52.7
4,11,24,1,1,-1,1,386,258,100,85
4,11,25,1,1,1,1,453,497,100,
4,11,26,3,2,-1,0,529,190,25,
4,11,27,1,1,1,1,454,276,50,
4,11,28,1,1,-1,99,, , ,
4,11,29,1,1,1,0,511,413,75,82
4,11,30,1,1,1,0,466,246,50,36.7
4,12,1,1,1,-1,0,466,298,25,
4,12,2,3,2,1,0,417,211,75,
4,12,3,3,2,-1,0,504,757,50,
4,12,4,1,1,-1,1,414,213,50,42.5
4,12,5,2,2,-1,0,461,266,75,68.3
4,12,7,1,1,-1,99,, , ,
4,12,8,1,1,-1,0,552,167,50,
4,12,9,3,2,-1,0,474,308,25,
4,12,10,1,1,1,0,522,387,25,
4,12,11,1,1,-1,0,464,274,100,
4,12,12,1,1,1,1,503,537,100,96
4,12,13,1,1,1,99,, , ,
4,12,14,3,2,1,0,527,247,50,40.7
4,12,15,1,1,1,0,452,282,50,70
4,12,16,1,1,-1,0,533,338,25,
4,12,17,1,1,-1,1,412,654,50,
4,12,18,1,1,1,0,453,189,100,97.3
4,12,19,1,1,-1,1,493,533,75,65.3
4,12,20,1,1,-1,99,, , ,
4,12,21,1,1,1,0,431,154,75,
4,12,22,2,2,-1,0,471,176,75,
4,12,23,1,1,-1,0,448,382,50,36
4,12,24,1,1,-1,0,440,652,75,
4,12,25,1,1,1,99,, , ,
4,12,26,1,1,1,0,473,290,50,71.7
4,12,27,3,2,-1,0,506,247,75,
4,12,28,1,1,1,1,433,290,100,
4,12,29,1,1,1,1,512,218,100,
4,12,30,2,2,-1,0,531,189,100,
5,1,1,1,1,-1,1,543,303,75,21
5,1,2,1,1,1,0,629,234,100,
5,1,3,1,1,-1,1,871,354,25,
5,1,4,1,1,-1,1,548,307,100,
5,1,5,1,1,1,0,527,231,50,
5,1,6,1,1,-1,1,719,285,25,
5,1,7,2,2,-1,0,717,323,50,
5,1,8,1,1,1,0,583,230,50,
5,1,9,3,2,1,0,621,244,100,
5,1,10,3,2,1,0,536,263,100,
5,1,11,2,2,-1,0,593,291,100,86.2
5,1,12,1,1,-1,99,, , ,
5,1,13,1,1,1,0,477,208,100,65.3
5,1,14,1,1,1,0,458,240,25,32.3
5,1,15,3,2,-1,0,555,375,100,72.2
5,1,16,1,1,-1,1,558,248,25,
5,1,17,1,1,1,1,704,259,50,16.3
5,1,18,1,1,1,0,726,237,75,34.2
5,1,19,1,1,1,0,776,315,75,56.5
5,1,20,3,2,1,0,768,1089,50,6
5,1,21,3,2,1,0,771,247,25,
5,1,22,1,1,-1,1,832,310,75,
5,1,23,1,1,1,0,565,210,100,
5,1,24,3,2,1,0,586,290,50,
5,1,25,3,2,-1,99,, , ,
5,1,26,2,2,1,0,538,368,75,75.3
5,1,27,1,1,-1,1,674,239,100,
5,1,28,1,1,-1,0,662,550,50,20.3
5,1,29,1,1,-1,1,491,216,100,
5,1,30,1,1,-1,1,692,599,75,
5,2,1,1,1,1,0,677,250,25,
5,2,2,3,2,-1,0,546,276,50,
5,2,3,1,1,-1,0,876,350,50,
5,2,4,1,1,1,0,714,588,25,
5,2,5,1,1,1,0,528,317,50,
5,2,7,1,1,1,0,847,301,50,31.7
5,2,8,3,2,1,0,550,219,100,80.5
5,2,9,3,2,-1,0,683,275,50,32.2
5,2,10,1,1,1,0,698,231,25,15.3
5,2,11,3,2,1,0,505,204,75,79.5
5,2,12,1,1,-1,1,715,212,75,
5,2,13,3,2,1,0,614,385,25,74.7
5,2,14,1,1,-1,1,472,381,50,
5,2,15,1,1,-1,1,733,270,75,
5,2,16,1,1,-1,1,654,312,25,
5,2,17,1,1,-1,1,565,232,50,
5,2,18,1,1,-1,1,579,206,25,
5,2,19,1,1,1,0,744,357,50,
5,2,20,1,1,-1,1,539,179,50,
5,2,21,1,1,1,0,494,204,75,
5,2,22,1,1,1,0,554,242,50,
5,2,23,1,1,-1,1,598,328,100,38.2
5,2,24,1,1,-1,1,626,201,25,
5,2,25,1,1,1,0,706,301,100,
5,2,26,3,2,1,0,577,269,25,
5,2,27,1,1,-1,0,675,259,75,
5,2,28,1,1,-1,1,640,244,75,
5,2,29,3,2,-1,0,872,301,25,9
5,2,30,2,2,-1,0,612,236,50,27.5
5,3,1,1,1,-1,1,618,198,75,
5,3,2,1,1,-1,1,690,346,100,85
5,3,3,1,1,-1,1,582,216,25,11.8
5,3,4,1,1,1,0,592,212,50,
5,3,5,1,1,1,1,562,247,75,
5,3,6,1,1,1,0,461,201,25,36.7
5,3,7,1,1,1,0,553,290,75,64.7
5,3,8,2,2,1,0,498,312,25,
5,3,9,1,1,1,0,567,838,25,
5,3,10,1,1,-1,0,600,267,100,65.7
5,3,11,1,1,-1,1,643,233,50,
5,3,12,1,1,1,1,765,183,100,18.7
5,3,13,1,1,-1,1,741,303,75,
5,3,14,1,1,-1,1,850,232,100,
5,3,15,1,1,1,0,547,243,100,
5,3,16,1,1,1,0,526,234,75,
5,3,17,1,1,-1,1,585,292,75,65
5,3,18,1,1,-1,1,692,333,25,34.5
5,3,19,3,2,-1,0,757,255,50,
5,3,20,1,1,1,0,669,199,50,
5,3,21,2,2,-1,0,530,211,100,
5,3,22,1,1,-1,0,607,171,25,
5,3,23,1,1,-1,1,471,397,100,
5,3,24,1,1,-1,1,812,277,25,23
5,3,25,3,2,1,0,514,206,75,25.8
5,3,26,1,1,1,0,655,208,25,
5,3,27,1,1,-1,99,, , ,
5,3,28,1,1,-1,1,641,205,100,
5,3,29,1,1,1,0,548,186,50,
5,3,30,3,2,1,0,509,182,25,
5,4,1,1,1,-1,0,648,202,50,
5,4,2,1,1,-1,1,625,216,50,40
5,4,3,1,1,1,0,475,195,100,
5,4,4,1,1,1,0,632,201,25,24.5
5,4,5,1,1,-1,0,541,190,50,
5,4,6,3,2,1,0,783,239,100,4.7
5,4,7,1,1,-1,0,480,218,100,64
5,4,8,1,1,-1,99,, , ,
5,4,9,1,1,-1,1,670,205,25,
5,4,10,2,2,-1,0,642,287,25,40.8
5,4,11,2,2,-1,0,530,905,100,
5,4,12,1,1,1,0,540,282,25,
5,4,13,1,1,1,0,498,209,75,
5,4,14,3,2,-1,0,731,248,25,
5,4,15,1,1,1,99,, , ,
5,4,16,1,1,-1,99,, , ,
5,4,17,1,1,-1,1,570,163,50,
5,4,18,3,2,1,0,548,215,100,61.3
5,4,19,2,2,-1,0,490,218,75,
5,4,20,3,2,-1,0,466,293,75,
5,4,21,2,2,1,0,546,379,75,84.2
5,4,22,1,1,-1,1,565,687,100,
5,4,23,1,1,1,0,597,292,100,
5,4,24,1,1,1,0,581,222,50,69
5,4,25,1,1,1,1,510,201,75,
5,4,26,1,1,1,0,548,259,25,
5,4,27,1,1,-1,0,479,200,100,
5,4,28,1,1,-1,1,527,215,50,
5,4,29,1,1,-1,0,637,283,75,26.5
5,4,30,1,1,1,0,504,204,75,
5,5,1,1,1,1,0,446,214,50,28.3
5,5,2,2,2,1,0,523,253,50,
5,5,3,3,2,-1,0,682,437,100,
5,5,4,1,1,1,0,645,200,75,
5,5,5,3,2,1,0,567,230,25,
5,5,6,1,1,-1,0,509,279,25,
5,5,7,1,1,1,0,508,319,75,
5,5,8,1,1,-1,1,549,526,100,
5,5,9,1,1,-1,0,541,392,75,29.2
5,5,10,1,1,1,0,512,178,100,68.3
5,5,11,1,1,-1,1,550,247,100,27.5
5,5,12,3,2,-1,0,603,362,75,
5,5,13,1,1,-1,0,674,465,25,
5,5,14,1,1,1,0,619,188,100,59
5,5,15,1,1,-1,0,467,272,25,
5,5,16,1,1,1,1,505,261,25,
5,5,17,1,1,-1,0,679,230,50,17.3
5,5,18,3,2,1,0,483,244,75,
5,5,19,1,1,1,0,522,197,50,
5,5,20,1,1,-1,0,550,174,100,
5,5,21,1,1,1,0,472,401,100,
5,5,22,3,2,-1,0,511,238,25,31
5,5,23,1,1,-1,0,631,173,50,56.5
5,5,24,1,1,1,1,567,204,100,
5,5,25,1,1,-1,1,731,396,100,
5,5,26,1,1,-1,1,593,217,75,4.2
5,5,27,1,1,1,0,615,389,50,
5,5,28,1,1,1,1,609,276,25,
5,5,29,1,1,1,99,, , ,
5,5,30,3,2,1,0,528,308,50,
5,6,1,1,1,1,1,611,197,75,76.2
5,6,2,1,1,1,0,553,279,50,64.2
5,6,3,3,2,-1,0,655,233,25,
5,6,4,1,1,1,0,652,283,25,
5,6,5,1,1,-1,1,547,210,50,
5,6,6,1,1,-1,1,536,265,75,
5,6,7,1,1,-1,1,505,279,75,68.5
5,6,8,3,2,1,0,495,257,100,
5,6,9,1,1,1,1,665,263,50,11.8
5,6,10,1,1,-1,0,511,229,100,
5,6,11,1,1,-1,0,606,221,75,26.3
5,6,12,3,2,1,0,553,265,100,
5,6,13,3,2,-1,0,553,221,75,
5,6,14,1,1,-1,1,519,702,50,49
5,6,15,2,2,1,0,524,211,25,
5,6,16,1,1,-1,0,544,455,25,
5,6,17,2,2,1,0,510,259,75,
5,6,18,1,1,-1,0,657,196,25,38.3
5,6,19,3,2,1,0,446,253,50,70.5
5,6,20,1,1,1,0,604,172,50,
5,6,21,3,2,1,0,723,183,75,
5,6,22,1,1,-1,99,, , ,
5,6,23,1,1,-1,0,690,644,50,56.3
5,6,24,1,1,1,0,592,169,25,22.8
5,6,25,1,1,-1,99,, , ,
5,6,26,3,2,1,0,590,605,50,37.2
5,6,27,1,1,-1,1,556,435,75,66
5,6,28,1,1,-1,99,, , ,
5,6,29,1,1,1,0,455,686,50,77.5
5,6,30,3,2,-1,0,524,651,50,3.3
5,7,1,1,1,1,1,664,350,75,20
5,7,2,1,1,-1,1,544,285,75,
5,7,3,2,2,-1,0,631,263,50,
5,7,4,1,1,-1,99,, , ,
5,7,5,1,1,1,0,506,296,75,
5,7,6,1,1,1,0,550,198,50,
5,7,7,1,1,-1,1,521,304,25,
5,7,8,1,1,-1,1,447,189,100,
5,7,9,1,1,1,0,644,182,100,65.3
5,7,10,3,2,-1,0,542,309,50,10.3
5,7,11,1,1,-1,1,532,178,100,
5,7,12,3,2,-1,0,604,292,100,
5,7,13,3,2,1,0,457,319,25,
5,7,14,1,1,1,0,536,230,100,33.8
5,7,15,1,1,-1,1,671,163,75,
5,7,16,1,1,-1,1,507,162,50,
5,7,17,3,2,-1,0,464,233,100,2.7
5,7,18,2,2,-1,0,565,190,25,
5,7,19,1,1,-1,99,, , ,
5,7,20,1,1,-1,0,541,667,25,
5,7,21,1,1,-1,0,526,216,50,
5,7,22,2,2,1,0,472,191,100,
5,7,23,3,2,1,0,573,217,50,2.7
5,7,24,1,1,-1,1,582,237,75,
5,7,25,1,1,1,0,513,638,100,
5,7,26,1,1,-1,1,603,322,50,
5,7,27,3,2,-1,0,572,226,50,
5,7,28,1,1,1,0,426,205,25,
5,7,29,3,2,-1,0,503,331,50,
5,7,30,3,2,1,99,, , ,
5,8,1,1,1,1,0,531,224,100,
5,8,2,1,1,1,0,489,243,100,
5,8,3,1,1,1,1,492,231,100,
5,8,4,1,1,-1,1,517,484,50,30.2
5,8,5,1,1,-1,0,482,233,75,
5,8,6,1,1,1,0,538,360,25,
5,8,7,1,1,1,0,391,276,50,66.7
5,8,8,1,1,-1,0,498,1001,50,27.2
5,8,9,2,2,1,0,533,307,25,
5,8,10,1,1,-1,1,516,178,100,
5,8,11,1,1,1,0,538,256,25,
5,8,12,1,1,-1,1,492,288,50,25
5,8,13,1,1,-1,1,508,160,25,
5,8,14,1,1,-1,1,552,269,50,
5,8,15,1,1,-1,1,476,165,50,
5,8,16,1,1,1,0,618,194,100,68.3
5,8,17,2,2,1,0,608,719,25,58.5
5,8,18,3,2,-1,0,561,291,25,
5,8,19,1,1,1,99,, , ,
5,8,20,1,1,-1,1,467,330,50,
5,8,21,1,1,-1,0,500,541,25,
5,8,22,1,1,-1,0,471,302,100,42.5
5,8,23,2,2,-1,0,544,202,50,
5,8,24,1,1,1,0,504,215,25,
5,8,25,1,1,-1,0,458,349,50,68.8
5,8,26,1,1,1,0,588,230,50,
5,8,27,1,1,-1,0,455,209,50,
5,8,28,2,2,-1,0,488,250,100,
5,8,29,1,1,-1,0,532,245,75,
5,8,30,1,1,-1,1,703,250,100,13.2
5,9,1,3,2,-1,0,556,176,75,
5,9,2,1,1,1,99,, , ,
5,9,3,1,1,-1,1,606,241,25,35.2
5,9,4,3,2,1,0,470,196,50,1.2
5,9,5,1,1,-1,0,518,228,100,
5,9,6,1,1,1,1,502,240,100,
5,9,7,1,1,1,0,555,272,50,70
5,9,8,1,1,1,0,594,192,75,47.3
5,9,9,1,1,1,0,494,184,75,
5,9,10,1,1,-1,1,577,242,100,
5,9,11,3,2,1,0,465,238,75,
5,9,12,1,1,-1,0,542,258,25,
5,9,13,1,1,1,0,497,172,25,
5,9,14,1,1,-1,1,478,155,100,
5,9,15,1,1,1,0,511,166,75,
5,9,16,1,1,-1,0,520,225,100,
5,9,17,1,1,-1,0,477,202,50,
5,9,18,1,1,-1,1,612,266,100,94.5
5,9,19,1,1,-1,0,582,234,100,
5,9,20,1,1,1,1,629,994,50,32
5,9,21,1,1,1,0,560,306,100,
5,9,22,1,1,-1,0,442,680,50,76.8
5,9,23,3,2,1,0,444,176,25,
5,9,24,1,1,1,0,511,174,25,87.2
5,9,25,1,1,-1,0,469,219,25,
5,9,26,1,1,1,1,518,161,50,64.8
5,9,27,3,2,1,0,660,167,100,
5,9,28,1,1,1,0,532,230,50,
5,9,29,1,1,1,1,515,160,25,15
5,9,30,1,1,1,0,523,258,75,60
5,10,1,1,1,-1,0,537,161,75,
5,10,2,2,2,1,0,469,201,50,
5,10,3,3,2,1,0,439,186,100,
5,10,4,1,1,-1,1,496,355,75,
5,10,5,1,1,1,0,600,138,75,76.5
5,10,6,1,1,-1,1,541,418,50,
5,10,7,2,2,-1,0,549,234,50,31.8
5,10,8,3,2,-1,99,, , ,
5,10,9,1,1,-1,0,486,262,75,
5,10,10,1,1,1,0,587,502,50,10.8
5,10,11,1,1,-1,0,500,264,25,
5,10,12,1,1,-1,99,, , ,
5,10,13,1,1,1,1,533,150,25,31.3
5,10,14,1,1,1,1,657,459,50,
5,10,15,1,1,1,1,479,171,50,
5,10,16,1,1,1,1,529,236,75,
5,10,17,1,1,1,99,, , ,
5,10,18,1,1,1,1,585,504,75,
5,10,19,1,1,1,1,474,189,50,
5,10,20,3,2,-1,0,498,244,100,0
5,10,21,1,1,1,1,505,251,50,77
5,10,22,1,1,-1,0,495,235,75,
5,10,23,1,1,1,99,, , ,
5,10,24,3,2,1,99,, , ,
5,10,25,3,2,1,0,511,216,50,5.2
5,10,26,1,1,1,0,548,249,100,
5,10,27,3,2,1,0,519,206,75,
5,10,28,3,2,1,0,474,211,75,8.5
5,10,29,1,1,-1,1,476,230,100,84.5
5,10,30,1,1,-1,1,527,171,100,
5,11,1,1,1,1,99,, , ,
5,11,2,1,1,-1,1,461,475,25,
5,11,3,3,2,-1,0,516,208,75,
5,11,4,3,2,-1,0,541,226,50,
5,11,5,1,1,1,1,524,190,25,
5,11,6,1,1,1,1,654,254,25,83
5,11,7,3,2,1,0,426,183,25,2.2
5,11,8,2,2,-1,0,447,234,25,
5,11,9,1,1,1,1,655,499,25,
5,11,10,2,2,-1,0,447,230,75,
5,11,11,3,2,-1,0,509,259,50,
5,11,12,1,1,-1,0,449,267,100,
5,11,13,3,2,-1,0,535,185,50,31.5
5,11,14,3,2,1,0,477,200,25,7.5
5,11,15,1,1,1,0,665,304,100,
5,11,16,1,1,-1,0,518,221,75,
5,11,17,1,1,1,0,573,263,50,
5,11,18,1,1,-1,0,598,797,75,
5,11,19,1,1,1,0,486,354,50,41.5
5,11,20,1,1,1,0,478,259,100,72.3
5,11,21,2,2,-1,0,517,250,75,
5,11,22,1,1,-1,1,567,266,100,61.3
5,11,23,1,1,1,0,481,238,50,
5,11,24,1,1,-1,1,590,250,100,
5,11,25,1,1,1,1,520,224,25,
5,11,26,1,1,-1,0,585,576,50,28.7
5,11,27,3,2,1,0,477,166,75,
5,11,28,1,1,-1,99,, , ,
5,11,29,1,1,1,0,507,201,75,
5,11,30,1,1,-1,1,515,150,75,
5,12,1,1,1,-1,0,479,230,25,
5,12,2,3,2,1,0,467,158,25,
5,12,3,3,2,1,0,544,172,25,
5,12,4,1,1,-1,1,589,166,25,
5,12,5,1,1,1,0,470,203,25,
5,12,6,1,1,-1,99,, , ,
5,12,7,1,1,1,0,466,166,75,
5,12,8,2,2,1,0,568,327,100,79.5
5,12,9,1,1,1,0,500,156,100,
5,12,10,1,1,1,0,414,218,100,34.7
5,12,11,1,1,-1,0,449,186,75,
5,12,12,2,2,1,0,443,161,75,
5,12,13,1,1,1,0,440,141,75,
5,12,14,1,1,-1,1,507,251,100,
5,12,15,2,2,1,0,473,168,50,33.7
5,12,16,1,1,-1,1,540,429,50,67.3
5,12,17,3,2,-1,0,496,246,100,21.5
5,12,18,1,1,1,99,, , ,
5,12,19,1,1,1,0,528,268,25,51.3
5,12,20,1,1,-1,0,617,253,75,
5,12,21,1,1,1,0,425,202,75,
5,12,22,1,1,-1,0,407,183,75,55
5,12,23,1,1,-1,0,433,213,100,85
5,12,24,2,2,1,0,536,261,75,
5,12,25,1,1,-1,0,456,249,75,
5,12,26,2,2,-1,0,456,511,75,
5,12,27,1,1,1,99,, , ,
5,12,28,1,1,-1,0,487,285,100,71.5
5,12,29,1,1,1,0,453,208,50,
5,12,30,3,2,1,0,505,268,100,
6,1,1,3,2,1,0,597,354,50,
6,1,2,1,1,-1,0,502,610,100,
6,1,3,1,1,1,1,544,785,75,
6,1,4,1,1,1,0,493,787,100,99.7
6,1,5,1,1,1,0,547,1240,50,67.8
6,1,6,1,1,1,0,669,1442,50,44.5
6,1,7,2,2,-1,0,472,294,100,
6,1,8,1,1,1,0,520,1334,50,40.2
6,1,9,1,1,1,1,685,631,50,
6,1,10,1,1,-1,0,642,1642,100,
6,1,11,1,1,-1,0,660,649,100,
6,1,12,3,2,1,0,646,441,25,
6,1,13,3,2,-1,0,563,529,100,
6,1,14,1,1,1,0,764,406,75,47.5
6,1,15,1,1,-1,0,571,699,75,
6,1,16,1,1,1,1,641,932,100,99
6,1,17,1,1,-1,0,727,1015,100,
6,1,18,1,1,1,1,674,1333,50,34.7
6,1,19,1,1,1,0,707,864,50,36.2
6,1,20,3,2,-1,0,625,675,50,0.2
6,1,21,1,1,1,1,537,543,50,
6,1,22,1,1,-1,0,577,453,25,18.5
6,1,23,1,1,1,0,668,371,25,16.7
6,1,24,1,1,1,1,805,558,50,
6,1,25,1,1,-1,99,, , ,
6,1,26,1,1,-1,0,554,1051,25,
6,1,27,1,1,-1,1,596,1322,50,33.5
6,1,28,3,2,-1,0,648,502,25,
6,1,29,1,1,-1,0,810,412,75,
6,1,30,1,1,1,1,633,627,50,
6,2,1,1,1,1,1,535,445,25,
6,2,2,1,1,-1,1,663,1115,50,50.8
6,2,3,3,2,1,0,503,435,100,
6,2,4,1,1,1,1,591,521,50,
6,2,5,3,2,1,1,522,804,25,
6,2,6,1,1,1,1,823,397,100,
6,2,7,1,1,-1,99,, , ,
6,2,8,2,2,-1,0,489,411,50,34.8
6,2,9,3,2,1,0,458,923,50,0
6,2,10,1,1,-1,0,895,1201,100,
6,2,11,1,1,-1,1,518,1515,50,
6,2,12,2,2,-1,0,429,354,50,69.3
6,2,13,2,2,1,0,473,294,100,
6,2,14,1,1,-1,0,518,1372,50,51.5
6,2,15,1,1,-1,0,573,817,50,
6,2,16,3,2,-1,0,508,461,100,
6,2,17,2,2,1,0,538,788,50,40.3
6,2,18,1,1,-1,0,633,615,75,
6,2,19,1,1,-1,0,505,1225,25,32.8
6,2,20,1,1,-1,1,620,1535,100,99.5
6,2,21,1,1,-1,0,568,562,50,
6,2,22,1,1,-1,1,660,876,75,70.5
6,2,23,1,1,-1,0,582,1186,75,
6,2,24,1,1,1,0,546,445,100,
6,2,25,1,1,-1,0,621,287,75,
6,2,26,1,1,1,0,615,1074,50,42.2
6,2,27,3,2,-1,0,629,299,100,98.8
6,2,28,3,2,-1,0,732,341,50,
6,2,29,1,1,-1,0,708,1483,50,49.5
6,2,30,2,2,1,0,603,575,50,58.8
6,3,1,3,2,-1,0,533,365,50,
6,3,2,1,1,-1,0,510,377,25,42.2
6,3,3,1,1,-1,0,516,834,100,
6,3,5,1,1,1,1,537,633,75,
6,3,6,3,2,1,0,622,1134,50,0.5
6,3,7,1,1,1,0,583,1206,50,32.5
6,3,8,1,1,1,0,515,349,50,37.8
6,3,10,1,1,-1,1,667,1648,50,42.8
6,3,12,1,1,-1,0,529,1502,50,44.5
6,3,13,1,1,-1,0,518,586,75,
6,3,14,1,1,1,0,648,384,100,
6,3,15,3,2,1,0,635,742,50,0.8
6,3,16,3,2,-1,0,457,490,75,
6,3,17,1,1,1,0,659,697,25,
6,3,18,1,1,-1,0,545,499,50,
6,3,19,1,1,1,0,849,523,25,17.2
6,3,20,1,1,1,0,611,654,25,
6,3,21,2,2,1,0,487,427,25,
6,3,22,1,1,-1,1,508,679,100,99
6,3,23,1,1,-1,0,596,280,50,
6,3,24,3,2,-1,0,591,259,75,0.5
6,3,25,3,2,1,0,659,689,50,0.7
6,3,26,1,1,1,0,633,1668,50,54.2
6,3,27,1,1,1,1,694,725,50,49.7
6,3,28,1,1,-1,0,589,427,25,
6,3,29,1,1,-1,0,513,1286,75,
6,3,30,1,1,-1,1,553,282,25,
6,4,1,1,1,1,0,649,859,50,50.7
6,4,2,2,2,-1,0,453,380,50,
6,4,3,1,1,1,1,469,1104,50,43.3
6,4,5,1,1,-1,0,476,2704,50,37.2
6,4,6,3,2,-1,0,485,625,75,
6,4,7,3,2,-1,0,555,1042,25,20
6,4,8,1,1,-1,0,644,804,100,
6,4,9,1,1,-1,0,659,408,25,15.2
6,4,10,1,1,1,1,600,774,75,
6,4,11,3,2,-1,0,544,372,100,99.8
6,4,12,1,1,-1,0,479,292,50,48.2
6,4,13,1,1,-1,0,446,539,50,
6,4,14,3,2,-1,0,560,495,75,
6,4,15,1,1,1,1,703,557,75,
6,4,16,1,1,1,1,713,336,50,
6,4,17,3,2,-1,0,683,335,100,
6,4,18,3,2,1,0,690,553,100,
6,4,19,1,1,1,0,664,1106,50,55.7
6,4,20,2,2,-1,0,518,476,50,60.5
6,4,21,1,1,-1,1,543,751,50,37.2
6,4,22,1,1,-1,0,473,436,25,
6,4,23,1,1,-1,0,504,1380,50,62
6,4,24,1,1,1,0,517,870,50,58.3
6,4,25,1,1,1,1,485,745,25,
6,4,26,1,1,1,0,536,1594,50,54.7
6,4,27,1,1,-1,0,780,352,100,
6,4,28,3,2,1,0,536,464,25,13.2
6,4,29,1,1,-1,1,569,1412,50,52.8
6,4,30,3,2,1,0,529,358,100,
6,5,1,1,1,-1,1,633,303,50,
6,5,2,1,1,1,0,545,661,50,
6,5,3,1,1,1,0,658,1455,50,36.8
6,5,4,1,1,1,0,649,1245,100,
6,5,5,1,1,-1,0,632,429,25,11.3
6,5,6,1,1,-1,0,527,508,50,45.3
6,5,8,2,2,1,0,566,869,75,59.7
6,5,9,1,1,1,0,558,236,75,
6,5,10,1,1,1,0,556,1075,50,51.7
6,5,11,1,1,-1,1,544,518,75,
6,5,12,1,1,-1,1,462,1664,50,49.7
6,5,13,3,2,-1,0,626,399,50,0.2
6,5,14,1,1,-1,0,549,953,50,
6,5,15,3,2,1,0,623,421,75,
6,5,16,1,1,-1,0,605,474,25,
6,5,17,1,1,-1,0,702,496,75,55.3
6,5,18,1,1,1,0,548,589,50,54.8
6,5,19,1,1,1,0,657,656,25,
6,5,20,1,1,1,0,528,304,25,
6,5,21,1,1,1,0,459,242,50,
6,5,22,3,2,-1,99,, , ,
6,5,23,1,1,1,0,421,755,100,
6,5,24,1,1,-1,1,809,1983,50,41.2
6,5,25,1,1,1,0,670,503,100,
6,5,27,1,1,-1,1,549,561,25,
6,5,28,1,1,-1,1,588,681,75,
6,5,29,1,1,1,0,735,1310,25,25.7
6,5,30,1,1,1,0,561,609,100,99.2
6,6,1,1,1,1,1,602,682,100,99.5
6,6,2,1,1,1,0,606,665,25,15.7
6,6,3,3,2,-1,0,499,297,75,
6,6,4,1,1,-1,0,455,443,50,
6,6,5,1,1,1,1,677,1336,75,62.2
6,6,6,1,1,1,0,613,906,50,57.5
6,6,7,1,1,1,1,502,407,75,
6,6,8,1,1,1,0,613,816,50,40.5
6,6,9,1,1,-1,0,435,257,25,
6,6,10,1,1,1,0,594,1045,50,42
6,6,11,1,1,-1,0,757,567,75,
6,6,12,1,1,1,1,670,1028,50,37
6,6,13,1,1,-1,1,569,570,25,
6,6,14,1,1,1,0,612,1774,50,34
6,6,15,1,1,1,0,502,996,75,
6,6,16,3,2,1,0,485,459,75,
6,6,17,1,1,1,1,692,1415,50,34.5
6,6,18,3,2,-1,0,473,374,100,
6,6,20,3,2,1,0,491,1073,50,0.5
6,6,21,1,1,1,0,691,855,75,
6,6,22,1,1,-1,0,659,365,100,
6,6,23,1,1,-1,0,720,448,75,
6,6,24,2,2,1,0,525,587,75,
6,6,25,1,1,1,0,557,850,75,
